Unnamed: 0,counts_S93,counts_S94,counts_S107,counts_S108
ENSG00000226430.6,0,0,0,0
ENSG00000223443.2,0,0,0,0
ENSG00000254866.2,0,0,0,0
ENSG00000205879.5,0,0,0,2
ENSG00000249889.1,3,0,5,2
ENSG00000186523.14,36,25,47,63
ENSG00000255495.1,24,32,19,18
ENSG00000254527.1,0,0,0,0
ENSG00000237215.3,0,0,0,0
ENSG00000232948.1,0,0,0,0
ENSG00000252535.1,0,0,0,0
ENSG00000254623.1,0,0,0,0
ENSG00000215339.3,0,0,0,0
ENSG00000227888.4,3,3,6,7
ENSG00000254423.1,0,0,0,0
ENSG00000255556.2,0,0,0,0
ENSG00000242296.2,0,0,0,0
ENSG00000270074.1,1,2,3,1
ENSG00000251402.3,0,0,0,0
ENSG00000250794.2,0,0,1,0
ENSG00000145002.12,15,3,3,5
ENSG00000255549.2,0,0,2,0
ENSG00000283674.2,12,8,16,10
ENSG00000270154.1,16,5,7,13
ENSG00000242607.1,3,1,2,5
ENSG00000255122.1,11,4,5,14
ENSG00000284746.1,0,0,0,0
ENSG00000284663.1,0,0,0,0
ENSG00000244289.1,0,0,3,0
ENSG00000255253.1,0,0,0,0
ENSG00000284724.1,0,0,0,0
ENSG00000284613.1,0,0,0,0
ENSG00000254581.1,0,0,0,0
ENSG00000177400.6,0,0,0,0
ENSG00000254917.1,0,0,0,0
ENSG00000254724.1,0,0,0,0
ENSG00000264512.2,0,0,0,0
ENSG00000154359.12,110,95,139,181
ENSG00000266206.1,0,0,0,0
ENSG00000283523.1,0,0,0,0
ENSG00000254813.5,0,0,0,0
ENSG00000255494.1,0,0,0,0
ENSG00000250305.8,5,5,4,2
ENSG00000251468.2,2,0,1,1
ENSG00000206996.1,0,0,0,0
ENSG00000164741.14,351,364,203,254
ENSG00000200630.1,0,0,0,0
ENSG00000253932.1,0,0,0,0
ENSG00000253257.1,0,0,0,0
ENSG00000252179.1,0,0,0,0
ENSG00000164743.4,7,6,1,1
ENSG00000254491.1,0,0,0,0
ENSG00000255457.1,0,0,0,0
ENSG00000255413.1,0,0,0,0
ENSG00000254753.1,0,0,0,0
ENSG00000254425.1,0,0,0,0
ENSG00000255437.1,0,0,0,0
ENSG00000185053.13,0,0,0,0
ENSG00000254575.1,0,0,0,0
ENSG00000214366.4,0,0,1,0
ENSG00000252264.1,0,0,0,0
ENSG00000206950.1,0,0,0,0
ENSG00000252035.1,0,0,0,0
ENSG00000255365.1,0,0,0,0
ENSG00000199127.1,0,0,0,0
ENSG00000255076.2,0,0,0,0
ENSG00000249368.1,0,0,0,0
ENSG00000104723.20,254,218,282,354
ENSG00000248423.1,0,0,0,0
ENSG00000250483.1,0,0,0,0
ENSG00000226836.5,0,0,0,0
ENSG00000253648.1,0,0,0,0
ENSG00000038945.14,0,0,0,0
ENSG00000253951.1,0,0,0,0
ENSG00000253934.2,0,0,0,0
ENSG00000253496.3,0,0,0,0
ENSG00000253184.1,0,0,0,0
ENSG00000264092.2,0,0,0,0
ENSG00000078579.8,2,0,2,0
ENSG00000155970.11,2,1,6,5
ENSG00000249258.2,0,0,1,4
ENSG00000244113.1,0,0,0,0
ENSG00000104219.12,226,201,251,332
ENSG00000198791.11,867,758,1047,1223
ENSG00000155975.9,547,562,602,748
ENSG00000003987.13,1,1,0,2
ENSG00000214607.2,0,0,0,0
ENSG00000003989.17,61,54,130,200
ENSG00000279271.1,0,0,0,0
ENSG00000280453.1,2,0,0,1
ENSG00000279903.1,2,0,0,1
ENSG00000279932.1,1,1,4,1
ENSG00000104213.12,3,0,2,8
ENSG00000277466.1,0,0,0,0
ENSG00000129422.14,4702,4639,4909,6110
ENSG00000265520.1,19,10,28,22
ENSG00000253168.1,0,0,0,0
ENSG00000212280.1,0,0,0,0
ENSG00000253944.1,10,9,18,17
ENSG00000253671.2,59,37,74,77
ENSG00000104760.16,0,0,1,0
ENSG00000253215.1,0,0,0,0
ENSG00000254054.2,0,0,0,0
ENSG00000078674.17,1551,1487,1812,2369
ENSG00000104763.18,2095,2187,2031,2758
ENSG00000245281.7,4,0,4,0
ENSG00000253384.1,0,0,0,0
ENSG00000171428.13,355,375,258,243
ENSG00000254015.1,0,0,0,0
ENSG00000253937.1,0,0,0,0
ENSG00000244593.1,0,0,0,0
ENSG00000271654.1,0,0,0,0
ENSG00000285624.1,3,1,1,1
ENSG00000156006.4,492,541,362,374
ENSG00000156011.16,1892,1804,1756,2201
ENSG00000187229.3,0,0,0,0
ENSG00000244018.1,6,7,7,2
ENSG00000283402.1,0,0,0,0
ENSG00000278886.1,7,17,19,13
ENSG00000201157.1,0,0,0,0
ENSG00000253335.1,0,0,0,0
ENSG00000270255.1,0,0,0,0
ENSG00000253557.5,0,0,0,0
ENSG00000254242.1,0,0,0,0
ENSG00000250316.1,0,0,0,0
ENSG00000254201.1,0,0,0,0
ENSG00000253280.1,0,0,0,0
ENSG00000279919.1,0,0,0,0
ENSG00000104611.11,411,433,514,694
ENSG00000279858.1,0,0,0,0
ENSG00000147408.14,5,4,5,12
ENSG00000253270.1,0,0,0,0
ENSG00000104613.11,566,506,750,1053
ENSG00000175445.15,0,0,1,4
ENSG00000253775.2,0,0,0,0
ENSG00000242709.1,0,0,0,0
ENSG00000036565.14,0,0,0,0
ENSG00000147416.10,1031,1017,1093,1399
ENSG00000222267.1,0,5,2,0
ENSG00000061337.15,0,0,0,3
ENSG00000253733.3,0,0,0,0
ENSG00000274467.1,0,0,0,0
ENSG00000253164.5,0,0,0,0
ENSG00000253178.1,0,0,0,0
ENSG00000253300.1,0,0,0,0
ENSG00000253866.1,0,0,0,0
ENSG00000254260.1,0,0,0,0
ENSG00000254092.1,0,0,0,0
ENSG00000253147.5,0,0,0,0
ENSG00000254026.1,0,0,0,0
ENSG00000253199.1,0,0,0,0
ENSG00000254040.1,0,0,0,0
ENSG00000280215.1,0,0,0,0
ENSG00000254334.1,0,0,0,0
ENSG00000168546.10,0,0,0,0
ENSG00000273484.1,0,0,0,0
ENSG00000147443.12,0,0,0,0
ENSG00000130227.16,1012,880,1062,1287
ENSG00000158806.13,11,11,17,26
ENSG00000158815.10,3,0,5,2
ENSG00000158856.18,533,507,552,645
ENSG00000158863.21,685,744,812,1007
ENSG00000275074.1,101,109,133,150
ENSG00000168453.14,399,343,322,360
ENSG00000168476.11,307,316,426,552
ENSG00000168481.8,19,14,8,16
ENSG00000168484.12,0,0,0,0
ENSG00000168487.18,871,1007,670,669
ENSG00000177725.5,16,14,8,12
ENSG00000285881.1,1,0,0,0
ENSG00000168490.13,8,7,4,3
ENSG00000208037.1,0,2,2,0
ENSG00000168495.12,204,218,307,388
ENSG00000254064.1,0,0,0,0
ENSG00000197181.11,54,71,36,48
ENSG00000104635.13,4856,5151,4388,5346
ENSG00000241026.1,0,0,0,0
ENSG00000201761.1,1,0,0,1
ENSG00000120910.14,119,117,108,139
ENSG00000254272.1,1,6,8,6
ENSG00000251034.1,3,3,3,0
ENSG00000120896.13,532,615,388,412
ENSG00000254230.1,2,2,1,2
ENSG00000120913.23,437,577,442,451
ENSG00000248235.6,0,0,0,0
ENSG00000241852.9,74,81,124,144
ENSG00000158941.16,1315,1231,1443,1902
ENSG00000253200.1,70,75,80,94
ENSG00000147439.12,440,463,490,597
ENSG00000261026.1,0,0,2,1
ENSG00000179388.8,6,9,11,20
ENSG00000253125.1,0,0,0,0
ENSG00000134020.7,0,0,0,2
ENSG00000248738.6,0,0,0,0
ENSG00000253142.1,0,0,0,0
ENSG00000240116.3,0,0,0,0
ENSG00000245025.2,11,16,16,16
ENSG00000008853.16,189,206,150,227
ENSG00000120889.12,2947,2892,3249,4086
ENSG00000246130.1,0,0,0,2
ENSG00000253616.5,6,4,7,14
ENSG00000284948.1,6,5,9,12
ENSG00000284956.1,0,0,0,0
ENSG00000173535.14,304,275,294,370
ENSG00000173530.5,769,744,967,1524
ENSG00000253930.1,0,0,0,0
ENSG00000104689.9,385,358,468,666
ENSG00000243265.1,0,0,0,0
ENSG00000246582.2,46,35,82,66
ENSG00000250714.3,2,2,0,2
ENSG00000147457.13,676,684,801,987
ENSG00000104679.10,131,128,154,184
ENSG00000134013.15,9,11,13,19
ENSG00000253837.1,1,0,1,0
ENSG00000197217.12,1328,1424,1318,1598
ENSG00000253390.1,0,0,3,2
ENSG00000253483.1,0,0,0,0
ENSG00000253986.1,0,0,0,0
ENSG00000147454.13,1183,1223,1177,1205
ENSG00000252067.1,0,0,0,0
ENSG00000253488.1,0,0,0,0
ENSG00000167034.9,46,45,55,80
ENSG00000180053.7,0,0,0,0
ENSG00000253471.1,0,0,0,0
ENSG00000254002.1,0,0,0,0
ENSG00000271118.1,0,0,0,0
ENSG00000207027.1,0,0,0,0
ENSG00000159167.11,445,535,569,869
ENSG00000207201.1,0,0,0,0
ENSG00000253891.1,0,0,0,0
ENSG00000042980.12,6,2,15,9
ENSG00000253535.5,1,1,5,2
ENSG00000134028.14,0,0,0,0
ENSG00000069206.15,0,0,0,0
ENSG00000253643.5,0,0,0,1
ENSG00000272163.1,0,3,2,7
ENSG00000104722.13,0,0,1,0
ENSG00000277586.2,241,256,324,409
ENSG00000283327.1,0,0,0,0
ENSG00000272157.1,18,3,14,10
ENSG00000253832.1,0,0,0,0
ENSG00000253670.1,0,0,0,0
ENSG00000147459.17,6092,5810,5723,5727
ENSG00000284858.1,0,0,0,0
ENSG00000274988.1,2,3,0,3
ENSG00000147437.9,22,22,17,28
ENSG00000253476.1,6,8,10,6
ENSG00000104756.15,644,655,552,676
ENSG00000184661.13,104,86,127,182
ENSG00000253100.1,0,0,0,0
ENSG00000253342.1,0,0,0,0
ENSG00000285890.1,0,0,0,0
ENSG00000254178.1,0,0,0,0
ENSG00000221818.8,5,7,9,10
ENSG00000199620.1,0,0,0,0
ENSG00000249213.1,0,0,0,0
ENSG00000221914.9,2388,2442,2203,2888
ENSG00000228451.4,35,34,35,45
ENSG00000104765.15,3014,3440,3164,4579
ENSG00000253430.1,3,3,6,6
ENSG00000251203.1,1,0,0,0
ENSG00000254362.1,2,1,4,11
ENSG00000240694.8,224,239,199,295
ENSG00000092964.17,5007,5006,7482,11924
ENSG00000253208.1,2,3,8,7
ENSG00000120907.17,0,0,0,0
ENSG00000240519.1,0,0,0,0
ENSG00000253813.1,0,0,0,0
ENSG00000275115.1,0,0,0,0
ENSG00000215288.4,0,0,0,0
ENSG00000221616.1,0,0,0,0
ENSG00000253899.1,0,0,0,0
ENSG00000253903.2,0,0,0,0
ENSG00000253888.1,0,0,0,0
ENSG00000015592.16,0,1,0,0
ENSG00000104228.12,425,468,504,639
ENSG00000120899.17,1304,1406,1025,1105
ENSG00000273836.1,0,3,0,1
ENSG00000120903.12,0,0,0,0
ENSG00000120915.13,348,372,379,450
ENSG00000234770.1,2,2,1,1
ENSG00000120885.21,196,198,227,302
ENSG00000284280.1,0,0,0,0
ENSG00000168077.13,6,4,15,8
ENSG00000222862.2,0,0,0,0
ENSG00000253560.1,0,0,0,0
ENSG00000279302.3,0,0,0,0
ENSG00000265075.1,0,0,0,0
ENSG00000284351.1,0,0,0,0
ENSG00000147419.17,646,544,705,851
ENSG00000253875.1,0,0,0,1
ENSG00000171320.14,45,54,72,80
ENSG00000202242.1,0,0,0,0
ENSG00000168078.9,30,36,49,70
ENSG00000253176.3,0,0,0,0
ENSG00000168079.16,0,1,0,1
ENSG00000265847.1,0,0,0,0
ENSG00000253290.1,0,0,0,0
ENSG00000253615.1,0,0,0,0
ENSG00000253397.1,0,0,0,0
ENSG00000189233.11,0,0,5,0
ENSG00000134014.16,335,331,416,518
ENSG00000250516.1,0,0,0,0
ENSG00000253907.1,0,0,0,0
ENSG00000253690.1,1,0,0,0
ENSG00000239198.1,0,0,0,0
ENSG00000168081.8,0,0,0,0
ENSG00000186918.13,707,609,700,847
ENSG00000214050.7,37,29,32,53
ENSG00000254370.1,0,0,1,1
ENSG00000207361.1,0,0,0,0
ENSG00000253567.1,0,0,1,0
ENSG00000104290.10,295,231,396,504
ENSG00000265251.1,0,0,0,0
ENSG00000202411.1,0,1,0,2
ENSG00000012232.8,580,571,738,1020
ENSG00000246339.5,7,5,10,9
ENSG00000104299.14,218,205,248,325
ENSG00000254034.2,0,0,0,0
ENSG00000242958.1,0,0,0,0
ENSG00000147421.17,728,690,784,1020
ENSG00000273710.1,0,0,0,0
ENSG00000259196.1,5,2,6,3
ENSG00000200719.1,0,0,0,0
ENSG00000259366.1,65,55,73,115
ENSG00000259607.1,3,0,3,6
ENSG00000197892.12,5597,6120,5470,6331
ENSG00000254129.1,2,4,3,0
ENSG00000253770.1,0,0,0,2
ENSG00000120875.8,3294,3156,3272,3875
ENSG00000285601.1,4,3,7,18
ENSG00000260253.1,4,4,4,3
ENSG00000253632.1,0,2,0,0
ENSG00000253182.1,0,0,0,0
ENSG00000280147.1,0,0,0,0
ENSG00000243844.1,0,2,0,0
ENSG00000251191.7,23,27,35,47
ENSG00000253490.5,0,0,0,0
ENSG00000248964.6,0,0,0,0
ENSG00000254086.1,0,0,0,0
ENSG00000253604.1,0,0,0,0
ENSG00000253279.5,0,0,0,0
ENSG00000264788.1,0,0,0,0
ENSG00000254013.1,1,0,1,0
ENSG00000239175.1,0,0,0,0
ENSG00000133872.13,2519,2712,2368,3332
ENSG00000272256.1,1,2,0,1
ENSG00000104660.18,319,325,352,385
ENSG00000241511.1,0,0,0,0
ENSG00000177669.3,1,0,0,0
ENSG00000271869.1,4,2,4,4
ENSG00000104671.7,109,123,89,168
ENSG00000253708.1,0,0,0,0
ENSG00000285669.1,25,39,47,58
ENSG00000272375.1,6,11,10,9
ENSG00000248159.1,0,0,1,2
ENSG00000254316.1,0,0,0,0
ENSG00000253346.1,0,0,0,0
ENSG00000254152.1,0,0,0,0
ENSG00000127589.4,4,0,5,2
ENSG00000254109.5,16,12,10,26
ENSG00000157110.15,467,517,644,884
ENSG00000279041.1,48,42,57,99
ENSG00000197265.8,436,424,416,507
ENSG00000253112.1,0,0,1,2
ENSG00000253457.2,0,0,0,0
ENSG00000254172.1,0,0,0,0
ENSG00000104687.13,1366,1419,1505,1824
ENSG00000104691.14,67,54,68,73
ENSG00000271081.1,5,4,4,4
ENSG00000104695.12,2257,2479,1848,1798
ENSG00000133863.8,4,0,0,3
ENSG00000253204.1,0,0,0,0
ENSG00000253793.1,0,0,0,0
ENSG00000172733.11,0,0,0,0
ENSG00000165392.9,211,232,306,404
ENSG00000253579.1,0,0,0,0
ENSG00000253961.1,0,0,0,0
ENSG00000229211.3,0,0,1,2
ENSG00000253377.1,0,0,0,0
ENSG00000254095.1,0,0,0,0
ENSG00000253275.1,0,0,0,0
ENSG00000222468.1,0,0,0,0
ENSG00000157168.18,1,4,1,0
ENSG00000253974.5,0,0,0,0
ENSG00000252261.1,0,0,0,0
ENSG00000200246.1,0,0,0,0
ENSG00000254049.1,0,0,0,0
ENSG00000212407.1,0,0,0,0
ENSG00000247134.6,0,0,0,0
ENSG00000254346.2,0,0,0,0
ENSG00000254090.1,0,0,0,0
ENSG00000253393.1,0,0,0,0
ENSG00000253993.1,0,0,0,0
ENSG00000252735.1,0,0,0,0
ENSG00000272338.2,8,7,15,15
ENSG00000172728.15,353,249,402,490
ENSG00000254061.1,17,21,29,16
ENSG00000129696.12,176,171,181,258
ENSG00000198042.10,171,167,299,367
ENSG00000239039.1,43,28,44,51
ENSG00000253232.1,0,0,0,0
ENSG00000252505.1,0,0,0,0
ENSG00000253995.1,0,0,0,0
ENSG00000133874.1,505,587,346,335
ENSG00000240189.3,0,0,0,0
ENSG00000133878.8,6,6,0,5
ENSG00000253642.5,1,1,0,0
ENSG00000253684.1,0,0,0,0
ENSG00000263794.2,0,0,0,0
ENSG00000253569.1,0,0,0,0
ENSG00000240738.1,0,0,3,1
ENSG00000188512.6,1,0,0,2
ENSG00000254194.5,0,0,0,0
ENSG00000254302.1,0,0,1,1
ENSG00000253108.1,0,0,0,0
ENSG00000254033.1,0,0,0,0
ENSG00000215264.4,0,0,0,0
ENSG00000254344.2,0,0,0,0
ENSG00000243181.2,3,4,1,4
ENSG00000156687.10,2,8,3,5
ENSG00000279099.1,0,0,0,0
ENSG00000232024.2,16,22,17,18
ENSG00000253452.5,0,0,0,0
ENSG00000253524.1,0,0,0,0
ENSG00000254309.1,0,0,0,0
ENSG00000253504.1,0,0,0,0
ENSG00000254384.1,0,0,0,0
ENSG00000253685.1,0,0,0,0
ENSG00000253610.1,0,0,0,0
ENSG00000206871.1,0,0,0,0
ENSG00000254320.1,0,0,0,0
ENSG00000253363.5,0,0,0,0
ENSG00000244708.1,0,0,0,0
ENSG00000199985.1,0,0,0,0
ENSG00000215262.7,0,0,0,0
ENSG00000274489.1,0,0,0,0
ENSG00000219491.6,0,0,0,0
ENSG00000243503.2,0,0,0,0
ENSG00000254038.1,0,0,0,0
ENSG00000253650.1,0,0,0,0
ENSG00000253123.3,0,0,0,1
ENSG00000253746.1,1,1,0,0
ENSG00000253161.5,8,7,16,24
ENSG00000253388.1,0,0,0,0
ENSG00000253414.2,8,6,11,15
ENSG00000254111.2,0,0,0,0
ENSG00000254290.1,387,376,548,600
ENSG00000254306.1,0,0,0,2
ENSG00000253344.1,0,0,0,1
ENSG00000223215.1,0,0,0,0
ENSG00000183779.6,3296,3432,3285,4417
ENSG00000253181.1,0,0,0,0
ENSG00000183154.1,0,0,3,1
ENSG00000147475.15,1024,1137,1249,1464
ENSG00000233170.4,1,0,4,4
ENSG00000147471.11,606,619,596,812
ENSG00000020181.17,0,0,1,0
ENSG00000104221.12,138,129,168,202
ENSG00000156675.15,10481,10303,10036,11034
ENSG00000280064.1,6,5,8,12
ENSG00000241032.3,2,0,1,0
ENSG00000169154.6,0,0,0,0
ENSG00000285880.1,0,0,0,0
ENSG00000188778.5,0,0,0,0
ENSG00000270865.1,0,0,0,0
ENSG00000187840.4,157,147,195,378
ENSG00000260949.1,2,3,11,14
ENSG00000272128.1,0,0,0,0
ENSG00000129691.15,585,586,647,801
ENSG00000253437.1,1,0,1,0
ENSG00000240015.2,3,3,8,1
ENSG00000147465.11,0,0,0,0
ENSG00000253356.1,0,1,0,2
ENSG00000175324.9,280,262,259,280
ENSG00000253739.1,2,5,3,4
ENSG00000156735.10,408,391,522,608
ENSG00000248585.2,0,0,0,0
ENSG00000285632.1,0,0,1,2
ENSG00000085788.13,357,316,485,555
ENSG00000147535.16,256,206,262,345
ENSG00000147548.16,1259,1352,1426,1755
ENSG00000255487.1,2,3,0,2
ENSG00000254898.1,2,2,1,0
ENSG00000272092.1,2,0,1,2
ENSG00000165046.12,9,8,10,6
ENSG00000077782.20,99,59,148,218
ENSG00000272159.1,1,0,2,4
ENSG00000255201.1,0,0,1,0
ENSG00000239218.2,6,3,4,4
ENSG00000196166.4,0,0,0,0
ENSG00000253361.2,0,2,6,7
ENSG00000253570.1,4,5,6,1
ENSG00000254321.1,0,0,0,0
ENSG00000147526.19,1621,1364,2499,3433
ENSG00000207258.1,0,0,0,0
ENSG00000253586.1,12,3,18,15
ENSG00000253829.1,0,0,0,0
ENSG00000169499.14,512,399,554,619
ENSG00000253645.1,0,0,0,0
ENSG00000169495.4,1,0,1,5
ENSG00000169490.16,921,947,790,979
ENSG00000168615.11,10743,11722,9962,12160
ENSG00000207199.1,0,0,0,0
ENSG00000197140.14,81,60,70,67
ENSG00000243095.1,0,0,0,0
ENSG00000253160.1,0,0,0,0
ENSG00000196115.13,1,1,1,0
ENSG00000197475.11,0,0,0,0
ENSG00000254067.2,0,0,0,0
ENSG00000168619.15,0,0,0,0
ENSG00000104755.14,0,0,2,1
ENSG00000253332.1,0,0,0,0
ENSG00000253233.1,0,0,0,0
ENSG00000131203.12,0,0,0,0
ENSG00000253939.1,0,0,0,1
ENSG00000253838.1,0,0,0,0
ENSG00000254287.1,0,0,0,0
ENSG00000188676.13,0,0,0,0
ENSG00000253790.1,0,0,0,0
ENSG00000253381.1,1,0,0,0
ENSG00000253665.1,0,0,0,0
ENSG00000176907.4,453,557,418,402
ENSG00000254143.1,1,2,0,1
ENSG00000253802.1,0,1,0,0
ENSG00000253354.1,0,0,0,0
ENSG00000272479.1,0,0,0,0
ENSG00000165061.14,0,0,0,0
ENSG00000254383.1,0,0,0,0
ENSG00000206867.1,0,0,0,0
ENSG00000104332.11,15,9,14,32
ENSG00000263372.1,0,0,0,0
ENSG00000239281.2,0,0,0,0
ENSG00000253509.1,0,0,0,0
ENSG00000206852.1,0,0,0,0
ENSG00000238936.1,0,0,0,0
ENSG00000253396.1,0,0,0,0
ENSG00000147533.16,410,421,430,539
ENSG00000253943.1,2,1,3,5
ENSG00000147536.11,27,33,74,85
ENSG00000253133.1,0,0,0,0
ENSG00000253174.2,0,0,1,0
ENSG00000158669.11,943,966,1054,1394
ENSG00000264578.1,2,1,0,7
ENSG00000165066.12,2,0,0,0
ENSG00000029534.20,85,68,59,78
ENSG00000274705.2,0,0,0,0
ENSG00000283450.1,0,0,0,0
ENSG00000253389.2,0,0,0,0
ENSG00000207101.1,0,0,0,0
ENSG00000260588.1,1,0,0,1
ENSG00000241834.3,0,0,0,0
ENSG00000083168.10,1683,1637,1824,2223
ENSG00000238966.1,3,0,4,7
ENSG00000244235.2,0,0,0,0
ENSG00000253135.1,0,0,0,0
ENSG00000271938.1,0,0,0,0
ENSG00000261449.1,0,0,1,0
ENSG00000070718.11,184,152,269,397
ENSG00000104368.17,1,0,1,2
ENSG00000253408.5,0,0,1,0
ENSG00000104365.14,647,651,716,905
ENSG00000070501.11,127,117,149,207
ENSG00000240395.1,1,1,0,2
ENSG00000104371.4,17,18,21,27
ENSG00000078668.13,1046,947,1036,1260
ENSG00000168575.9,1290,1490,1076,922
ENSG00000254131.1,0,0,0,0
ENSG00000254165.1,33,18,19,25
ENSG00000176209.11,121,115,163,191
ENSG00000147432.6,0,0,0,0
ENSG00000255101.1,0,0,0,0
ENSG00000255361.1,0,0,0,0
ENSG00000147434.8,0,0,0,0
ENSG00000131931.8,121,123,74,144
ENSG00000120925.15,519,487,473,562
ENSG00000242719.3,0,0,0,0
ENSG00000284062.1,0,0,0,1
ENSG00000168172.8,888,835,946,1203
ENSG00000202514.1,0,0,0,0
ENSG00000254673.1,0,0,0,0
ENSG00000168522.12,375,384,378,477
ENSG00000200731.1,5,4,1,2
ENSG00000185900.9,347,319,358,520
ENSG00000254198.1,0,0,0,0
ENSG00000165102.14,787,825,820,986
ENSG00000253611.1,0,0,0,0
ENSG00000253884.1,0,0,0,0
ENSG00000255166.1,0,0,0,0
ENSG00000253312.1,0,0,0,0
ENSG00000253186.2,0,0,0,0
ENSG00000253606.2,0,0,1,0
ENSG00000234713.3,0,0,0,0
ENSG00000253707.1,0,0,0,0
ENSG00000188877.12,0,0,0,0
ENSG00000238509.1,0,0,0,0
ENSG00000255497.1,0,0,0,0
ENSG00000254342.1,0,0,0,0
ENSG00000201329.2,0,0,0,0
ENSG00000250637.2,0,0,0,0
ENSG00000254069.2,0,0,0,0
ENSG00000253319.1,0,0,0,0
ENSG00000253418.1,0,0,0,0
ENSG00000254145.1,0,0,0,0
ENSG00000253748.2,0,0,0,0
ENSG00000253195.2,0,0,0,0
ENSG00000253845.1,0,0,0,0
ENSG00000253198.1,0,0,0,0
ENSG00000276685.1,0,0,0,0
ENSG00000253425.2,0,0,0,0
ENSG00000248498.4,0,0,0,0
ENSG00000254070.1,0,0,0,0
ENSG00000251470.1,0,0,0,0
ENSG00000228984.3,0,0,0,0
ENSG00000250857.3,0,0,0,0
ENSG00000253314.5,0,0,0,0
ENSG00000253828.3,0,0,0,0
ENSG00000282321.1,0,0,0,0
ENSG00000252594.1,0,0,0,0
ENSG00000254118.1,0,0,0,0
ENSG00000254156.1,0,0,0,0
ENSG00000253803.1,0,0,0,0
ENSG00000253745.1,0,0,0,0
ENSG00000253782.1,0,0,0,0
ENSG00000215179.5,0,1,0,0
ENSG00000222099.1,0,0,0,0
ENSG00000248347.3,0,0,2,2
ENSG00000285992.1,0,0,0,0
ENSG00000200986.1,0,0,0,0
ENSG00000188873.4,0,0,1,1
ENSG00000248531.3,0,0,0,0
ENSG00000254348.1,1,0,0,0
ENSG00000255366.1,2,0,0,0
ENSG00000253502.1,0,0,0,2
ENSG00000253817.1,0,0,0,0
ENSG00000215177.3,0,0,0,1
ENSG00000164808.16,489,515,637,737
ENSG00000253330.1,0,0,0,0
ENSG00000269924.1,8,13,25,24
ENSG00000251354.3,0,0,0,0
ENSG00000254065.1,0,0,0,0
ENSG00000207369.1,1,0,0,0
ENSG00000221869.4,134,138,157,311
ENSG00000253729.7,3480,2913,4837,5627
ENSG00000207450.1,0,0,0,0
ENSG00000104738.17,197,190,344,403
ENSG00000222522.1,0,0,0,0
ENSG00000169139.11,468,422,468,626
ENSG00000253843.1,0,0,0,0
ENSG00000253654.2,0,0,0,0
ENSG00000252710.1,0,0,0,0
ENSG00000277418.1,0,0,0,0
ENSG00000224594.2,0,0,1,0
ENSG00000279881.1,0,0,0,0
ENSG00000253140.1,0,0,0,0
ENSG00000253688.2,0,0,0,0
ENSG00000253608.1,0,0,0,0
ENSG00000233858.4,0,0,0,0
ENSG00000253702.1,0,0,0,0
ENSG00000253455.1,0,0,0,0
ENSG00000253892.1,0,0,0,0
ENSG00000034239.10,0,0,0,0
ENSG00000233109.4,0,0,0,0
ENSG00000019549.11,2,4,0,0
ENSG00000168333.13,0,0,0,0
ENSG00000253474.1,0,0,0,1
ENSG00000199640.1,0,0,0,0
ENSG00000254268.1,0,0,0,0
ENSG00000253380.1,0,0,0,0
ENSG00000253206.1,0,0,0,0
ENSG00000253810.1,0,0,0,0
ENSG00000253484.1,0,0,0,0
ENSG00000271148.1,0,0,0,0
ENSG00000147481.15,0,0,0,0
ENSG00000253849.1,0,0,0,0
ENSG00000254392.1,0,0,0,0
ENSG00000254358.1,0,0,0,0
ENSG00000253340.1,0,0,0,0
ENSG00000201316.1,0,0,0,0
ENSG00000253664.1,0,0,0,0
ENSG00000147485.12,6,6,10,4
ENSG00000254025.1,0,0,0,0
ENSG00000254225.1,0,0,0,0
ENSG00000272076.1,1,8,12,8
ENSG00000168300.13,941,935,997,1168
ENSG00000253475.1,16,9,9,19
ENSG00000228801.5,26,26,23,48
ENSG00000272024.1,0,0,0,2
ENSG00000253844.1,0,0,0,0
ENSG00000254136.1,0,0,0,0
ENSG00000147488.11,3,0,0,0
ENSG00000254314.1,0,0,0,0
ENSG00000253551.1,0,0,0,0
ENSG00000253924.1,0,0,0,0
ENSG00000240534.1,0,0,0,0
ENSG00000196711.8,3,2,9,22
ENSG00000023287.12,1304,1350,1068,1261
ENSG00000271555.1,0,4,1,2
ENSG00000183729.3,0,0,0,0
ENSG00000248911.2,0,0,0,0
ENSG00000250494.1,0,0,0,0
ENSG00000254687.1,0,0,0,0
ENSG00000082556.10,0,0,0,0
ENSG00000260484.1,0,0,0,0
ENSG00000274295.1,0,0,0,0
ENSG00000253369.1,0,0,0,0
ENSG00000254204.1,0,0,0,0
ENSG00000237807.3,0,6,2,1
ENSG00000240919.1,0,0,0,0
ENSG00000206144.5,0,0,0,0
ENSG00000253668.1,0,0,0,0
ENSG00000047249.17,585,548,597,741
ENSG00000147509.13,0,0,1,0
ENSG00000272457.1,0,0,0,0
ENSG00000244159.1,0,0,0,0
ENSG00000200528.1,0,0,0,3
ENSG00000187735.13,509,461,606,755
ENSG00000253667.2,0,0,0,0
ENSG00000260955.2,5,5,9,9
ENSG00000120992.17,563,543,638,765
ENSG00000254274.1,0,0,0,0
ENSG00000276353.1,0,0,0,0
ENSG00000137547.8,163,144,244,314
ENSG00000251835.1,0,0,0,0
ENSG00000270980.1,0,0,0,0
ENSG00000253840.1,0,0,0,0
ENSG00000199212.1,0,0,0,0
